"_unnamed_var","building_id","state","county","city","zip","address","area_sq_ft","year_built","building_type","cooling_system_type","heating_system_type","heating_fuel_type","energy_use_intensity","energy_efficiency_potential","total_site_energy_GJ","total_source_energy_GJ","geocoded","geometry"
16028,6020004885869,KY,Hopkins,MADISONVILLE,42431,988 PARKWOOD DR MADISONVILLE KY 42431,2544,,SingleFamily,CE,FORCED AIR,Gas,258.414556020611,,849.67999267578114,2259.469970703125,"(37.3138904, -87.4886776)",POINT(37.3138904 -87.4886776)
16319,6020004890736,KY,Hopkins,MADISONVILLE,42431,989 MCPHERSON DR MADISONVILLE KY 42431,2296,,SingleFamily,CE,FORCED AIR,Gas,264.038774947525,EE_LOW,730.91998291015614,1411.5999755859375,"(37.3139067, -87.4904373)",POINT(37.3139067 -87.4904373)
16292,6020004886615,KY,Hopkins,MADISONVILLE,42431,100 PLEASANT VIEW RD MADISONVILLE KY 42431,1272,,SingleFamily,CE,FORCED AIR,Gas,261.240757222425,,694.66998291015625,1399.75,"(37.3139191, -87.5326297)",POINT(37.3139191 -87.5326297)
3252,6020004890792,KY,Hopkins,MADISONVILLE,42431,2635 RICHLAND MANITOU RD MADISONVILLE KY 42431,0,,SmallCommercial,CE,FORCED AIR,Gas,238.099128714639,,1003.0800170898438,1933.050048828125,"(37.3139219, -87.5837798)",POINT(37.3139219 -87.5837798)
14860,6020004888378,KY,Hopkins,MADISONVILLE,42431,940 SUMMER ST MADISONVILLE KY 42431,988,,SingleFamily,CE,FORCED AIR,Gas,74.3612808686834,,94.970001220703125,209.63999938964844,"(37.3139552, -87.4986742)",POINT(37.3139552 -87.4986742)
15440,6020004880685,KY,Hopkins,MADISONVILLE,42431,968 GRAPEVINE RD MADISONVILLE KY 42431,1256,,SingleFamily,CE,FORCED AIR,Gas,42.3825748745547,EE_MED,82.05999755859375,169.66000366210938,"(37.3139595, -87.4968955)",POINT(37.3139595 -87.4968955)
15441,6020004888191,KY,Hopkins,MADISONVILLE,42431,968 GRAPEVINE RD MADISONVILLE KY 42431,1256,,SingleFamily,CE,FORCED AIR,Gas,50.368003921764,EE_MED,64.8499984741211,129.53999328613281,"(37.3139595, -87.4968955)",POINT(37.3139595 -87.4968955)
7578,6020004882025,KY,Hopkins,MADISONVILLE,42431,856 CHICKASAW DR MADISONVILLE KY 42431,1356,,SingleFamily,CE,FORCED AIR,Gas,47.3374698260423,EE_MED,109.6999969482422,292.20999145507807,"(37.3139658, -87.5130949)",POINT(37.3139658 -87.5130949)
9862,6020004892240,KY,Hopkins,MADISONVILLE,42431,980 WOODLAWN DR MADISONVILLE KY 42431,2173,,SingleFamily,CE,FORCED AIR,Gas,77.8392216098747,EE_LOW,244.41000366210935,648.59002685546875,"(37.3140041, -87.4910439)",POINT(37.3140041 -87.4910439)
4772,6020004877551,KY,Hopkins,MADISONVILLE,42431,846 ARROWHEAD DR MADISONVILLE KY 42431,1811,,SingleFamily,CE,FORCED AIR,Gas,99.5646599777035,EE_LOW,287.07998657226562,646.45001220703125,"(37.3140169, -87.5115486)",POINT(37.3140169 -87.5115486)
13595,6020004880879,KY,Hopkins,MADISONVILLE,42431,945 GRAPEVINE RD MADISONVILLE KY 42431,2499,,SingleFamily,CE,FORCED AIR,Oil,101.794629865665,EE_LOW,316.6400146484375,538.3599853515625,"(37.3140814, -87.4977268)",POINT(37.3140814 -87.4977268)
13594,6020004885087,KY,Hopkins,MADISONVILLE,42431,945 GRAPEVINE RD MADISONVILLE KY 42431,2499,,SingleFamily,CE,FORCED AIR,Oil,273.248401926779,EE_LOW,210.05000305175781,364.1099853515625,"(37.3140814, -87.4977268)",POINT(37.3140814 -87.4977268)
13697,6020004895124,KY,Hopkins,MADISONVILLE,42431,851 ARROWHEAD DR MADISONVILLE KY 42431,1478,,SingleFamily,CE,FORCED AIR,Gas,225.054000939547,EE_LOW,445.85000610351562,876.4000244140625,"(37.3141118, -87.5120898)",POINT(37.3141118 -87.5120898)
12142,6020004884918,KY,Hopkins,MADISONVILLE,42431,979 MCPHERSON DR MADISONVILLE KY 42431,1963,,SingleFamily,WA,FORCED AIR,Gas,411.056292785849,EE_LOW,946.90002441406239,2146.030029296875,"(37.3141154, -87.4904373)",POINT(37.3141154 -87.4904373)
7661,6020004883027,KY,Hopkins,MADISONVILLE,42431,985 WOODLAWN DR MADISONVILLE KY 42431,2638,,SingleFamily,CE,FORCED AIR,Gas,85.5507487081232,EE_MED,196.3999938964844,519.6500244140625,"(37.3141162, -87.4914622)",POINT(37.3141162 -87.4914622)
15074,6020004878512,KY,Hopkins,MADISONVILLE,42431,840 HIAWATHA DR MADISONVILLE KY 42431,1248,,SingleFamily,CE,FORCED AIR,Gas,109.430414206208,EE_LOW,220.24000549316409,488.91000366210938,"(37.3141588, -87.5103503)",POINT(37.3141588 -87.5103503)
9458,6020004878735,KY,Hopkins,MADISONVILLE,42431,978 PARKWOOD DR MADISONVILLE KY 42431,2165,,SingleFamily,CE,FORCED AIR,Gas,177.552723180224,EE_LOW,510.80999755859375,1613.969970703125,"(37.3141629, -87.4887356)",POINT(37.3141629 -87.4887356)
10815,6020004896067,KY,Hopkins,MADISONVILLE,42431,244 HILLCREST DR S MADISONVILLE KY 42431,1424,,SingleFamily,CE,FORCED AIR,Gas,79.6684612159346,EE_LOW,180.22999572753903,474.1300048828125,"(37.3141742, -87.4932218)",POINT(37.3141742 -87.4932218)
15709,6020004884116,KY,Hopkins,MADISONVILLE,42431,295 BEAGLE PARK LOOP MADISONVILLE KY 42431,1772,,SingleFamily,CE,FORCED AIR,Gas,375.870918061289,,1166.199951171875,2631.429931640625,"(37.3142026, -87.5284385)",POINT(37.3142026 -87.5284385)
15708,6020004889732,KY,Hopkins,MADISONVILLE,42431,295 BEAGLE PARK LOOP MADISONVILLE KY 42431,1772,,SingleFamily,CE,FORCED AIR,Gas,487.507513107929,,713.1199951171875,1602.0899658203125,"(37.3142026, -87.5284385)",POINT(37.3142026 -87.5284385)
5005,6020004881634,KY,Hopkins,MADISONVILLE,42431,837 HIAWATHA DR MADISONVILLE KY 42431,1816,,SingleFamily,CE,FORCED AIR,Gas,281.994772750531,EE_LOW,486.29000854492182,963.54998779296875,"(37.3142127, -87.5109301)",POINT(37.3142127 -87.5109301)
10557,6020004892211,KY,Hopkins,MADISONVILLE,42431,848 CHICKASAW DR MADISONVILLE KY 42431,1161,,SingleFamily,CE,FORCED AIR,Gas,221.723147252996,EE_HIGH,477.20999145507807,941.469970703125,"(37.3142155, -87.5130562)",POINT(37.3142155 -87.5130562)
16413,6020004887964,KY,Hopkins,MADISONVILLE,42431,220 PLEASANT VIEW RD MADISONVILLE KY 42431,764,,SingleFamily,CE,FORCED AIR,Oil,156.879732333963,EE_LOW,152.85000610351562,254.58999633789065,"(37.3142237, -87.5349782)",POINT(37.3142237 -87.5349782)
16410,6020004881241,KY,Hopkins,MADISONVILLE,42431,220 PLEASANT VIEW RD MADISONVILLE KY 42431,764,,SingleFamily,CE,FORCED AIR,Oil,164.892459252739,EE_LOW,221.55000305175781,366.41000366210938,"(37.3142237, -87.5349782)",POINT(37.3142237 -87.5349782)
16415,6020004886613,KY,Hopkins,MADISONVILLE,42431,220 PLEASANT VIEW RD MADISONVILLE KY 42431,764,,SingleFamily,CE,FORCED AIR,Oil,195.869793095583,EE_LOW,248.17999267578125,403.16000366210938,"(37.3142237, -87.5349782)",POINT(37.3142237 -87.5349782)
16411,6020004878911,KY,Hopkins,MADISONVILLE,42431,220 PLEASANT VIEW RD MADISONVILLE KY 42431,764,,SingleFamily,CE,FORCED AIR,Oil,108.375315790591,EE_LOW,178.69999694824219,309.64999389648438,"(37.3142237, -87.5349782)",POINT(37.3142237 -87.5349782)
16412,6020004888965,KY,Hopkins,MADISONVILLE,42431,220 PLEASANT VIEW RD MADISONVILLE KY 42431,764,,SingleFamily,CE,FORCED AIR,Oil,207.200174287011,EE_LOW,205.08999633789065,333.17001342773438,"(37.3142237, -87.5349782)",POINT(37.3142237 -87.5349782)
16414,6020004893003,KY,Hopkins,MADISONVILLE,42431,220 PLEASANT VIEW RD MADISONVILLE KY 42431,764,,SingleFamily,CE,FORCED AIR,Oil,136.883130944293,EE_LOW,210.05999755859372,342.95999145507807,"(37.3142237, -87.5349782)",POINT(37.3142237 -87.5349782)
16409,6020004887771,KY,Hopkins,MADISONVILLE,42431,220 PLEASANT VIEW RD MADISONVILLE KY 42431,764,,SingleFamily,CE,FORCED AIR,Oil,91.9896423952237,EE_LOW,126.26999664306641,217.74000549316409,"(37.3142237, -87.5349782)",POINT(37.3142237 -87.5349782)
5358,6020004883398,KY,Hopkins,MADISONVILLE,42431,236 HILLCREST DR S MADISONVILLE KY 42431,1312,,SingleFamily,CE,FORCED AIR,Gas,218.914550645163,EE_MED,483.58999633789057,949.65002441406239,"(37.3142438, -87.4935505)",POINT(37.3142438 -87.4935505)
13501,6020004880108,KY,Hopkins,MADISONVILLE,42431,979 PARKWOOD DR MADISONVILLE KY 42431,2240,,SingleFamily,CE,FORCED AIR,Gas,546.598980379477,EE_LOW,796.530029296875,1812.2900390625,"(37.3142595, -87.4893544)",POINT(37.3142595 -87.4893544)
7987,6020004880492,KY,Hopkins,MADISONVILLE,42431,849 CHICKASAW DR MADISONVILLE KY 42431,1621,,SingleFamily,CE,FORCED AIR,Gas,147.40061530514,EE_HIGH,345.67001342773438,580.6199951171875,"(37.3142686, -87.5135974)",POINT(37.3142686 -87.5135974)
16444,6020004881839,KY,Hopkins,MADISONVILLE,42431,90 OAKDALE AVE MADISONVILLE KY 42431,1020,,SingleFamily,CE,FORCED AIR,Gas,86.2359396637881,EE_MED,75.55999755859375,158.16000366210938,"(37.3142719, -87.4998342)",POINT(37.3142719 -87.4998342)
16443,6020004894206,KY,Hopkins,MADISONVILLE,42431,90 OAKDALE AVE MADISONVILLE KY 42431,1020,,SingleFamily,CE,FORCED AIR,Gas,84.7052618768834,EE_MED,71.1500015258789,150,"(37.3142719, -87.4998342)",POINT(37.3142719 -87.4998342)
16445,6020004890345,KY,Hopkins,MADISONVILLE,42431,90 OAKDALE AVE MADISONVILLE KY 42431,1020,,SingleFamily,CE,FORCED AIR,Gas,422.976736963925,EE_MED,235.30000305175781,429.75,"(37.3142719, -87.4998342)",POINT(37.3142719 -87.4998342)
16446,6020004886625,KY,Hopkins,MADISONVILLE,42431,90 OAKDALE AVE MADISONVILLE KY 42431,1020,,SingleFamily,CE,FORCED AIR,Gas,394.494471317151,EE_MED,206.69999694824216,344.57000732421875,"(37.3142719, -87.4998342)",POINT(37.3142719 -87.4998342)
16447,6020004886624,KY,Hopkins,MADISONVILLE,42431,90 OAKDALE AVE MADISONVILLE KY 42431,1020,,SingleFamily,CE,FORCED AIR,Gas,487.283808441332,EE_MED,287.07998657226562,536.52001953125,"(37.3142719, -87.4998342)",POINT(37.3142719 -87.4998342)
16449,6020004881250,KY,Hopkins,MADISONVILLE,42431,90 OAKDALE AVE MADISONVILLE KY 42431,1020,,SingleFamily,CE,FORCED AIR,Gas,202.458421245732,EE_MED,372.23001098632807,738.8900146484375,"(37.3142719, -87.4998342)",POINT(37.3142719 -87.4998342)
16448,6020004893613,KY,Hopkins,MADISONVILLE,42431,90 OAKDALE AVE MADISONVILLE KY 42431,1020,,SingleFamily,CE,FORCED AIR,Gas,425.709604252674,EE_MED,229.69000244140625,419.3900146484375,"(37.3142719, -87.4998342)",POINT(37.3142719 -87.4998342)
6917,6020004877943,KY,Hopkins,MADISONVILLE,42431,126 PLEASANT VIEW RD MADISONVILLE KY 42431,1600,,SingleFamily,CE,FORCED AIR,Oil,221.862296114,EE_LOW,524.09002685546875,1029.4000244140625,"(37.3143022, -87.5332299)",POINT(37.3143022 -87.5332299)
8743,6020004888587,KY,Hopkins,MADISONVILLE,42431,933 GRAPEVINE RD MADISONVILLE KY 42431,1380,,SingleFamily,CE,FORCED AIR,Gas,154.408453185423,EE_MED,365.69000244140631,679.5,"(37.3143146, -87.4979008)",POINT(37.3143146 -87.4979008)
5877,6020004895278,KY,Hopkins,MADISONVILLE,42431,841 ARROWHEAD DR MADISONVILLE KY 42431,1323,,SingleFamily,CE,FORCED AIR,Gas,109.975570695722,EE_MED,254.52999877929688,565.53997802734375,"(37.3143197, -87.5120512)",POINT(37.3143197 -87.5120512)
3738,6020004879656,KY,Hopkins,MADISONVILLE,42431,809 LEGION DR MADISONVILLE KY 42431,1792,,SingleFamily,CE,FORCED AIR,Gas,547.216361395624,EE_MED,1730.6500244140625,5480.97998046875,"(37.3143276, -87.5244195)",POINT(37.3143276 -87.5244195)
8470,6020004895849,KY,Hopkins,MADISONVILLE,42431,128 OAKDALE AVE MADISONVILLE KY 42431,1120,,SingleFamily,CE,FORCED AIR,Gas,74.9962772297088,EE_HIGH,169.11000061035156,365.1099853515625,"(37.3143277, -87.4985195)",POINT(37.3143277 -87.4985195)
10430,6020004883571,KY,Hopkins,MADISONVILLE,42431,832 HIAWATHA DR MADISONVILLE KY 42431,1670,,SingleFamily,CE,FORCED AIR,Gas,107.143198478979,EE_LOW,208.83999633789065,465.52999877929688,"(37.3143682, -87.5102667)",POINT(37.3143682 -87.5102667)
16527,6020004892634,KY,Hopkins,MADISONVILLE,42431,980 SKYLINE DR MADISONVILLE KY 42431,1277,,SingleFamily,CE,FORCED AIR,Gas,162.222140683245,,415.04998779296881,1249.9599609375,"(37.3143812, -87.4951166)",POINT(37.3143812 -87.4951166)
9360,6020004887779,KY,Hopkins,MADISONVILLE,42431,973 SKYLINE DR MADISONVILLE KY 42431,1140,,SingleFamily,WA,FORCED AIR,Gas,248.185942889057,EE_MED,516.54998779296875,1006.469970703125,"(37.3143934, -87.4956967)",POINT(37.3143934 -87.4956967)
4733,6020004882995,KY,Hopkins,MADISONVILLE,42431,838 CHICKASAW DR MADISONVILLE KY 42431,2577,,SingleFamily,CE,FORCED AIR,Gas,272.491872049627,EE_MED,606.260009765625,1199.6700439453125,"(37.3144635, -87.5129402)",POINT(37.3144635 -87.5129402)
6551,6020004892214,KY,Hopkins,MADISONVILLE,42431,923 GRAPEVINE RD MADISONVILLE KY 42431,1849,,SingleFamily,CE,FORCED AIR,Oil,72.045005466627,EE_LOW,143.80999755859375,312.82998657226562,"(37.3144841, -87.4980168)",POINT(37.3144841 -87.4980168)
6550,6020004890347,KY,Hopkins,MADISONVILLE,42431,923 GRAPEVINE RD MADISONVILLE KY 42431,1849,,SingleFamily,CE,FORCED AIR,Oil,80.3994523370545,EE_LOW,65.879997253417969,142.75999450683594,"(37.3144841, -87.4980168)",POINT(37.3144841 -87.4980168)
777,6020004880300,KY,Hopkins,MADISONVILLE,42431,870 S MAIN ST MADISONVILLE KY 42431,0,,SmallCommercial,CE,FORCED AIR,Gas,267.950037315139,,580.96002197265625,1161.81005859375,"(37.3144844, -87.5019995)",POINT(37.3144844 -87.5019995)
5879,6020004878325,KY,Hopkins,MADISONVILLE,42431,580 POCAHONTAS ST MADISONVILLE KY 42431,1323,,SingleFamily,CE,FORCED AIR,Gas,82.240145680099,EE_MED,199.3999938964844,521.260009765625,"(37.3145065, -87.5110074)",POINT(37.3145065 -87.5110074)
6402,6020004887191,KY,Hopkins,MADISONVILLE,42431,101 OAKDALE AVE MADISONVILLE KY 42431,1080,,SingleFamily,CE,FORCED AIR,Gas,63.7504437807013,EE_LOW,120.4499969482422,271.29998779296875,"(37.3145543, -87.4993702)",POINT(37.3145543 -87.4993702)
12361,6020004896262,KY,Hopkins,MADISONVILLE,42431,957 PARKWOOD DR MADISONVILLE KY 42431,1200,,SingleFamily,CE,FORCED AIR,Gas,180.334888928046,EE_HIGH,318.44000244140625,1008.0399780273438,"(37.3145943, -87.4893931)",POINT(37.3145943 -87.4893931)
5880,6020004884123,KY,Hopkins,MADISONVILLE,42431,600 POCAHONTAS ST MADISONVILLE KY 42431,1323,,SingleFamily,CE,FORCED AIR,Gas,297.270743923974,EE_MED,750.83001708984364,1458.9300537109375,"(37.3146135, -87.5121285)",POINT(37.3146135 -87.5121285)
9373,6020004896604,KY,Hopkins,MADISONVILLE,42431,913 GRAPEVINE RD MADISONVILLE KY 42431,1140,,SingleFamily,CE,FORCED AIR,Gas,73.9631993390512,,100.37000274658205,219.44000244140625,"(37.3146535, -87.4981328)",POINT(37.3146535 -87.4981328)
3957,6020004877397,KY,Hopkins,MADISONVILLE,42431,956 PARKWOOD DR MADISONVILLE KY 42431,1541,,SingleFamily,CE,FORCED AIR,Gas,143.58712373742,EE_MED,413.97000122070312,1307.93994140625,"(37.3146585, -87.4888685)",POINT(37.3146585 -87.4888685)
9164,6020004880700,KY,Hopkins,MADISONVILLE,42431,421 WOODLAWN DR MADISONVILLE KY 42431,1136,,SingleFamily,CE,FORCED AIR,Gas,163.27458900273,EE_MED,351.69000244140625,1063.1099853515625,"(37.3146647, -87.4907467)",POINT(37.3146647 -87.4907467)
2017,6020004889936,KY,Hopkins,MADISONVILLE,42431,830 CHICKASAW DR MADISONVILLE KY 42431,0,,SingleFamily,CE,FORCED AIR,Gas,142.38054304006,,120.86000061035156,261.20001220703125,"(37.3146996, -87.5128808)",POINT(37.3146996 -87.5128808)
2018,6020004884697,KY,Hopkins,MADISONVILLE,42431,830 CHICKASAW DR MADISONVILLE KY 42431,0,,SingleFamily,CE,FORCED AIR,Gas,254.929561347068,,548.8900146484375,1067.1099853515625,"(37.3146996, -87.5128808)",POINT(37.3146996 -87.5128808)
8674,6020004894734,KY,Hopkins,MADISONVILLE,42431,1690 BEULAH RD MADISONVILLE KY 42431,1890,,SingleFamily,CE,FORCED AIR,Gas,83.4898756488643,,153.72000122070312,406.239990234375,"(37.3147238, -87.5300858)",POINT(37.3147238 -87.5300858)
8675,6020004890885,KY,Hopkins,MADISONVILLE,42431,1690 BEULAH RD MADISONVILLE KY 42431,1890,,SingleFamily,CE,FORCED AIR,Gas,84.4930109472711,,117.98999786376952,311.69000244140625,"(37.3147238, -87.5300858)",POINT(37.3147238 -87.5300858)
11908,6020004887780,KY,Hopkins,MADISONVILLE,42431,955 SKYLINE DR MADISONVILLE KY 42431,1446,,SingleFamily,CE,FORCED AIR,Gas,205.027455613765,EE_LOW,591.6400146484375,1102.219970703125,"(37.3147339, -87.4960061)",POINT(37.3147339 -87.4960061)
9809,6020004896636,KY,Hopkins,MADISONVILLE,42431,243 HILLCREST DR S MADISONVILLE KY 42431,1404,,SingleFamily,CE,FORCED AIR,Gas,121.335016937426,EE_MED,230.97999572753903,494.26998901367193,"(37.3147579, -87.4931831)",POINT(37.3147579 -87.4931831)
9672,6020004893421,KY,Hopkins,MADISONVILLE,42431,959 MCPHERSON DR MADISONVILLE KY 42431,3192,,SingleFamily,CE,FORCED AIR,Gas,174.693921772798,EE_MED,765.510009765625,2338.389892578125,"(37.3147613, -87.4903793)",POINT(37.3147613 -87.4903793)
6313,6020004894740,KY,Hopkins,MADISONVILLE,42431,831 CHICKASAW DR MADISONVILLE KY 42431,1334,,SingleFamily,CE,FORCED AIR,Gas,248.35503299845,EE_HIGH,523.29998779296875,1056.0400390625,"(37.3147679, -87.5135201)",POINT(37.3147679 -87.5135201)
6864,6020004880327,KY,Hopkins,MADISONVILLE,42431,954 MCPHERSON DR MADISONVILLE KY 42431,1344,,SingleFamily,CE,FORCED AIR,Gas,204.823131790927,,394.70999145507807,1246.800048828125,"(37.3147695, -87.4897798)",POINT(37.3147695 -87.4897798)
8273,6020004889540,KY,Hopkins,MADISONVILLE,42431,907 GRAPEVINE RD MADISONVILLE KY 42431,1372,,SingleFamily,CE,FORCED AIR,Oil,220.895279798221,EE_MED,239.21000671386719,421.98001098632807,"(37.3147804, -87.4982102)",POINT(37.3147804 -87.4982102)
14578,6020004887192,KY,Hopkins,MADISONVILLE,42431,230 HOMEWOOD DR MADISONVILLE KY 42431,2260,,SingleFamily,CE,FORCED AIR,Gas,402.665733652104,EE_MED,1463.75,3285.110107421875,"(37.3148956, -87.5056725)",POINT(37.3148956 -87.5056725)
10667,6020004881060,KY,Hopkins,MADISONVILLE,42431,83 MONTROSE DR MADISONVILLE KY 42431,2188,,SingleFamily,CE,FORCED AIR,Gas,138.128461108426,EE_MED,500.64999389648438,940.92999267578114,"(37.3149221, -87.4970115)",POINT(37.3149221 -87.4970115)
11883,6020004888773,KY,Hopkins,MADISONVILLE,42431,602 SEMINOLE DR MADISONVILLE KY 42431,1701,,SingleFamily,CE,FORCED AIR,Gas,237.867492468727,EE_LOW,228.3500061035156,723.05999755859375,"(37.3150221, -87.5117033)",POINT(37.3150221 -87.5117033)
11884,6020004888188,KY,Hopkins,MADISONVILLE,42431,602 SEMINOLE DR MADISONVILLE KY 42431,1701,,SingleFamily,CE,FORCED AIR,Gas,84.029753447908,EE_LOW,238.30999755859372,617.32000732421875,"(37.3150221, -87.5117033)",POINT(37.3150221 -87.5117033)
11882,6020004887966,KY,Hopkins,MADISONVILLE,42431,602 SEMINOLE DR MADISONVILLE KY 42431,1701,,SingleFamily,CE,FORCED AIR,Gas,158.126826989079,EE_LOW,456.97000122070312,1376.699951171875,"(37.3150221, -87.5117033)",POINT(37.3150221 -87.5117033)
3912,6020004889563,KY,Hopkins,MADISONVILLE,42431,124 MONTROSE DR MADISONVILLE KY 42431,1540,,SingleFamily,CE,FORCED AIR,Gas,505.305849005147,EE_MED,1199.9599609375,3022.580078125,"(37.3150402, -87.4946913)",POINT(37.3150402 -87.4946913)
8130,6020004886645,KY,Hopkins,MADISONVILLE,42431,306 MONTROSE DR MADISONVILLE KY 42431,1624,,SingleFamily,CE,FORCED AIR,Gas,213.770309550308,EE_MED,547.28997802734375,1724.530029296875,"(37.3150631, -87.4925781)",POINT(37.3150631 -87.4925781)
16118,6020004880074,KY,Hopkins,MADISONVILLE,42431,93 MONTROSE DR MADISONVILLE KY 42431,1780,,SingleFamily,CE,FORCED AIR,Gas,143.274469381989,EE_MED,459.58999633789057,743.760009765625,"(37.3150817, -87.4966634)",POINT(37.3150817 -87.4966634)
8806,6020004879657,KY,Hopkins,MADISONVILLE,42431,815 PLAINVIEW DR MADISONVILLE KY 42431,1125,,SingleFamily,CE,FORCED AIR,Gas,209.914544657321,EE_HIGH,449.6199951171875,891.29998779296864,"(37.3150833, -87.5216176)",POINT(37.3150833 -87.5216176)
4073,6020004881630,KY,Hopkins,MADISONVILLE,42431,779 LEGION DR MADISONVILLE KY 42431,1288,,SingleFamily,CE,FORCED AIR,Gas,88.0607808090771,EE_MED,187.99000549316409,438.3699951171875,"(37.3151184, -87.5243035)",POINT(37.3151184 -87.5243035)
4859,6020004881245,KY,Hopkins,MADISONVILLE,42431,619 POCAHONTAS ST MADISONVILLE KY 42431,2324,,SingleFamily,CE,FORCED AIR,Gas,527.701505016722,EE_MED,1882.1300048828125,5960.7001953125,"(37.3151398, -87.5123411)",POINT(37.3151398 -87.5123411)
7072,6020004891090,KY,Hopkins,MADISONVILLE,42431,103 MONTROSE DR MADISONVILLE KY 42431,1092,,SingleFamily,CE,FORCED AIR,Gas,194.730155000719,EE_HIGH,427.42999267578131,789.22998046875,"(37.3152013, -87.4963928)",POINT(37.3152013 -87.4963928)
10141,6020004891254,KY,Hopkins,MADISONVILLE,42431,825 GRAPEVINE RD MADISONVILLE KY 42431,1664,,SingleFamily,CE,FORCED AIR,Gas,71.896164671899,EE_LOW,149.21000671386719,322.97000122070312,"(37.3152019, -87.4984035)",POINT(37.3152019 -87.4984035)
9741,6020004886220,KY,Hopkins,MADISONVILLE,42431,1635 BEULAH RD MADISONVILLE KY 42431,1915,,SingleFamily,CE,FORCED AIR,Gas,214.15694003068,EE_MED,1208.8499755859375,2359.72998046875,"(37.3152045, -87.5284385)",POINT(37.3152045 -87.5284385)
14366,6020004896068,KY,Hopkins,MADISONVILLE,42431,601 MONTROSE DR MADISONVILLE KY 42431,2259,,SingleFamily,CE,FORCED AIR,Gas,377.972277655118,EE_MED,1140.8299560546875,2583.239990234375,"(37.3152164, -87.4891997)",POINT(37.3152164 -87.4891997)
10485,6020004880328,KY,Hopkins,MADISONVILLE,42431,939 MCPHERSON DR MADISONVILLE KY 42431,1160,,SingleFamily,CE,FORCED AIR,Gas,517.728306322725,EE_LOW,1338.72998046875,3036.9599609375,"(37.3152409, -87.4903599)",POINT(37.3152409 -87.4903599)
765,6020004881426,KY,Hopkins,MADISONVILLE,42431,839 S MAIN ST MADISONVILLE KY 42431,0,,SmallCommercial,CE,FORCED AIR,Gas,950.69056250871,,325.3800048828125,783.030029296875,"(37.3152816, -87.5021928)",POINT(37.3152816 -87.5021928)
766,6020004883943,KY,Hopkins,MADISONVILLE,42431,839 S MAIN ST MADISONVILLE KY 42431,0,,SmallCommercial,CE,FORCED AIR,Gas,352.381379772854,,666.030029296875,1303.6199951171875,"(37.3152816, -87.5021928)",POINT(37.3152816 -87.5021928)
764,6020004894917,KY,Hopkins,MADISONVILLE,42431,839 S MAIN ST MADISONVILLE KY 42431,0,,SmallCommercial,CE,FORCED AIR,Gas,245.598406227137,,757.94000244140625,1512.260009765625,"(37.3152816, -87.5021928)",POINT(37.3152816 -87.5021928)
11695,6020004881661,KY,Hopkins,MADISONVILLE,42431,945 MCPHERSON DR MADISONVILLE KY 42431,2208,,SingleFamily,CE,FORCED AIR,Gas,221.195600732912,EE_MED,673.75,1833.8900146484373,"(37.3152949, -87.4909401)",POINT(37.3152949 -87.4909401)
14940,6020004894947,KY,Hopkins,MADISONVILLE,42431,507 MONTROSE DR MADISONVILLE KY 42431,2012,,SingleFamily,CE,FORCED AIR,Gas,188.305349020389,EE_MED,587.09002685546875,1770.6600341796875,"(37.3153097, -87.4896638)",POINT(37.3153097 -87.4896638)
7331,6020004886816,KY,Hopkins,MADISONVILLE,42431,819 GRAPEVINE RD MADISONVILLE KY 42431,840,,SingleFamily,CE,FORCED AIR,Gas,84.3485713010382,EE_LOW,114.23999786376952,244.21000671386719,"(37.3153288, -87.4984808)",POINT(37.3153288 -87.4984808)
2897,6020004895276,KY,Hopkins,MADISONVILLE,42431,180 BEAGLE PARK LOOP MADISONVILLE KY 42431,0,,SmallCommercial,CE,FORCED AIR,Gas,310.373120226057,,2059.93994140625,4698.080078125,"(37.3153305, -87.5264677)",POINT(37.3153305 -87.5264677)
8128,6020004883573,KY,Hopkins,MADISONVILLE,42431,123 MONTROSE DR MADISONVILLE KY 42431,1624,,SingleFamily,CE,FORCED AIR,Gas,297.770993916353,EE_MED,413.5,816.5999755859375,"(37.3154395, -87.4958127)",POINT(37.3154395 -87.4958127)
8127,6020004884310,KY,Hopkins,MADISONVILLE,42431,123 MONTROSE DR MADISONVILLE KY 42431,1624,,SingleFamily,CE,FORCED AIR,Gas,235.781095540909,EE_MED,489.98001098632807,950.09002685546875,"(37.3154395, -87.4958127)",POINT(37.3154395 -87.4958127)
16455,6020004885479,KY,Hopkins,MADISONVILLE,42431,813 GRAPEVINE RD MADISONVILLE KY 42431,1020,,SingleFamily,CE,FORCED AIR,Gas,93.8303357382682,EE_MED,101.68000030517578,214.82000732421875,"(37.3154564, -87.4985969)",POINT(37.3154564 -87.4985969)
12458,6020004887006,KY,Hopkins,MADISONVILLE,42431,795 PLAINVIEW DR MADISONVILLE KY 42431,1456,,SingleFamily,CE,FORCED AIR,Gas,201.196357310283,EE_MED,394.14999389648438,709.97998046875,"(37.3154795, -87.5215983)",POINT(37.3154795 -87.5215983)
6116,6020004893610,KY,Hopkins,MADISONVILLE,42431,769 LEGION DR MADISONVILLE KY 42431,1584,,SingleFamily,CE,FORCED AIR,Gas,60.7701097810547,,198.53999328613281,624.1199951171875,"(37.3154919, -87.5241221)",POINT(37.3154919 -87.5241221)
